Timestamp,Temp
22:02:01.505240,62
22:02:02.697793,18
22:02:04.100586,95
22:02:04.865209,1
22:02:05.676031,81
22:02:06.516904,49
22:02:06.967311,21
22:02:08.099371,41
22:02:09.115057,80
22:02:09.872727,74
22:02:10.686524,21
22:02:11.539419,23
22:02:11.978127,68
22:02:13.105938,49
22:02:14.125420,76
22:02:18.462114,84
22:02:51.412102,29
22:03:24.668060,88
22:04:09.974755,23
22:04:14.981835,28
22:04:19.992471,18
22:04:24.999133,57
22:04:30.007971,50
22:04:34.982334,6
22:04:35.017985,11
22:04:36.666958,96
22:04:36.982319,46
22:04:37.981209,14
22:04:38.981540,71
22:04:40.003223,60
22:04:40.025977,26
22:04:41.981395,10
22:04:42.980565,88
22:04:43.982125,95
22:04:44.983936,61
22:04:45.036129,78
22:04:46.979087,34
22:04:47.983037,16
22:04:48.980227,88
22:04:49.015854,57
22:04:49.992850,31
22:04:50.043079,36
22:04:51.987944,28
22:04:52.992794,65
22:04:53.986586,49
22:04:54.025982,19
22:04:55.001173,79
22:04:55.052264,37
22:04:56.997912,91
22:04:58.001459,96
22:04:58.992864,97
22:04:59.030606,88
22:05:00.010892,20
22:05:00.062815,63
22:05:02.005280,17
22:05:03.009858,20
22:05:03.999833,1
22:05:04.038279,5
22:05:05.018232,52
22:05:05.069846,97
22:05:07.013506,74
22:05:08.015683,80
22:07:04.849655,70
09:50:44.110316,77
09:51:14.438703,35
09:51:18.184530,79
09:51:23.195219,5
09:51:28.202710,35
09:51:33.210539,27
09:51:38.227942,71
09:51:39.460259,91
09:51:40.565669,34
09:51:41.408157,61
09:51:41.506916,34
09:51:42.411775,17
09:51:43.235611,59
09:51:44.471144,3
09:51:45.574471,81
09:51:46.415995,15
09:51:46.515496,14
09:51:47.419351,81
09:51:48.246306,4
09:51:49.481221,6
09:51:50.584084,62
09:51:51.421378,3
09:51:51.525358,3
09:51:52.429963,82
09:51:53.250467,11
09:51:54.491226,49
09:51:55.590402,14
09:51:56.432548,71
09:51:56.530357,40
09:51:57.437300,40
09:51:58.257202,44
09:51:59.502104,27
09:52:00.600343,66
09:52:01.438911,73
09:52:01.534586,73
09:52:02.444743,85
09:52:03.267666,90
09:52:04.510301,49
09:52:05.613209,32
09:52:06.449294,6
09:52:06.544634,92
09:52:07.462106,37
09:52:08.276989,99
09:52:09.519176,10
09:52:10.624396,29
09:52:11.457846,20
09:52:11.553610,78
09:52:12.468752,89
09:52:13.283230,70
09:52:14.532676,34
09:52:15.633292,66
09:52:16.464087,15
09:52:16.564053,81
09:52:17.477555,92
09:52:18.293753,76
09:52:19.542197,78
09:52:20.639918,84
09:52:21.474192,22
09:52:21.570290,96
09:52:22.486437,30
09:52:23.301292,80
09:52:24.552438,3
09:52:25.647496,79
09:52:26.479361,2
09:52:26.577409,8
09:52:27.492757,45
09:52:28.315024,100
09:52:29.558504,90
09:52:30.662191,52
09:52:31.483176,29
09:52:31.581156,38
09:52:32.503138,11
09:52:33.324821,88
09:52:34.568774,39
09:52:35.671754,77
09:52:36.501450,89
09:52:36.593535,44
09:52:37.510463,28
09:52:38.334579,76
09:52:39.576419,53
09:52:40.679274,58
09:52:41.516839,70
09:52:41.604600,71
09:52:42.519901,58
09:52:43.343026,18
09:52:44.581705,91
09:52:45.688109,85
09:52:46.525190,60
09:52:46.612497,36
09:52:47.530056,65
09:52:48.352787,51
09:52:49.588738,60
09:52:50.694336,89
09:52:51.531049,91
09:52:51.617434,71
09:52:52.533688,16
09:52:53.357676,70
09:52:54.596489,53
09:52:55.701343,87
09:52:56.540121,54
09:52:56.628716,78
09:52:57.544466,89
09:52:58.364995,37
09:52:59.606553,87
09:53:00.710436,46
09:53:01.548591,4
09:53:01.640339,19
09:53:02.553424,74
09:53:03.373579,41
09:53:04.613838,65
09:53:05.720457,100
09:53:06.561987,20
09:53:06.659371,63
09:53:07.563583,62
09:53:08.383923,21
09:53:09.621874,97
09:53:10.727559,65
09:53:11.571705,45
09:53:11.671442,58
09:53:12.572316,71
09:53:13.394147,39
09:53:14.633140,91
09:53:15.736124,84
09:53:16.577203,33
09:53:16.677260,58
09:53:17.581685,43
09:53:18.404616,93
09:53:23.382874,78
09:53:23.409901,88
09:54:10.544636,30
09:54:20.458939,62
09:54:25.465663,6
09:55:10.554231,70
09:55:15.559992,19
09:55:20.569023,77
09:56:03.197389,93
09:56:08.202856,28
09:56:13.209092,59
09:57:13.063016,84
09:57:18.072736,35
09:57:23.081905,10
09:58:03.201970,83
09:58:14.743998,66
09:58:19.749878,36
09:58:24.760872,33
09:58:29.768237,39
09:58:34.775058,0
09:58:39.749945,52
09:58:39.796596,82
09:58:41.744730,30
09:58:42.748889,32
09:58:43.740759,7
09:58:44.741164,11
09:58:44.808234,73
09:58:46.742164,37
09:58:47.740411,30
09:58:48.742258,47
09:58:49.746396,0
09:58:49.819356,8
09:58:51.751359,2
09:58:52.747632,62
09:58:53.751760,90
09:58:54.744432,52
09:58:54.830382,2
09:58:56.744848,97
09:58:57.743703,19
09:58:58.744755,61
09:58:59.750576,27
09:58:59.834998,1
09:59:01.746754,52
09:59:02.741912,38
09:59:03.743722,92
09:59:04.742894,42
09:59:04.851530,66
09:59:06.746698,21
09:59:10.597227,76
10:03:19.934907,50
10:53:08.813884,3
10:25:30.846969,66
10:25:41.494739,4
10:25:52.097421,47
10:25:53.849884,25
10:25:54.850654,20
10:25:55.848943,88
10:25:56.851847,67
10:25:57.851232,23
10:25:58.851290,59
10:25:59.849611,28
10:26:00.847251,12
10:26:01.855636,17
10:26:02.649085,80
10:26:03.846958,47
10:26:04.848356,1
10:26:05.855057,77
10:26:06.848165,77
10:26:07.851669,56
10:26:08.854053,56
10:26:09.851323,44
10:26:10.849145,7
10:26:11.857934,48
10:26:12.882285,83
10:26:13.181288,11
10:26:14.849441,83
10:26:15.848702,41
10:26:16.855409,40
10:26:17.849552,71
10:26:18.852785,55
10:26:19.851831,94
10:26:20.849576,84
10:26:21.859725,78
10:26:22.859219,32
10:26:23.915838,5
10:26:23.920500,69
10:26:25.975038,93
10:26:26.980125,28
10:26:27.855824,95
10:26:28.848866,31
10:26:29.847820,44
10:26:30.851463,19
10:26:31.857364,37
10:26:32.849339,45
10:26:33.852765,30
10:26:34.866129,75
10:26:35.544568,49
10:26:36.850087,97
10:26:37.850290,7
10:26:38.850367,72
10:26:39.849326,2
10:26:40.854311,51
10:26:41.849015,79
10:26:42.849210,44
10:26:43.855135,64
10:26:44.860868,9
10:26:45.896344,23
10:26:46.040058,72
10:26:47.850444,47
10:26:48.851057,15
10:26:49.851713,60
10:26:50.851587,66
10:26:51.861470,47
10:26:52.850633,81
10:26:53.849806,92
10:26:54.849954,69
10:26:55.857093,55
10:26:56.628492,73
10:26:57.850858,38
10:26:58.851910,38
10:26:59.850559,69
10:27:00.849924,63
10:27:01.851594,37
10:27:02.854030,11
10:27:03.849884,12
10:27:04.857714,62
10:27:05.849913,95
10:27:06.902872,1
10:27:07.266171,31
10:27:08.851501,4
10:27:09.851905,15
10:27:10.851167,63
10:27:11.859017,35
10:27:12.851657,50
10:27:13.854125,53
10:27:14.852706,80
10:27:15.855856,38
10:27:16.853092,27
10:27:17.900320,59
10:27:17.953612,56
10:27:19.857466,67
10:27:20.853285,95
10:27:21.855246,33
10:27:22.856141,64
10:27:23.859220,36
10:27:24.858380,3
10:27:25.858707,97
10:27:26.858692,3
10:27:27.855209,73
10:27:28.870494,27
10:27:29.858763,91
10:27:30.630999,100
10:27:31.852771,66
10:27:32.854289,54
10:27:33.853439,48
10:27:35.289143,74
10:27:36.178148,70
10:27:37.449588,42
10:27:38.266028,78
10:27:39.668878,13
10:27:40.294079,22
10:27:41.248121,60
10:27:42.708327,100
10:27:43.436421,87
10:27:44.256232,44
10:27:45.485563,15
10:27:46.411057,4
10:27:47.351189,90
10:27:48.514442,1
10:27:49.473161,91
10:27:50.411198,45
10:27:51.272408,32
10:27:51.844284,3
10:27:53.433413,90
10:27:54.415906,38
10:27:55.415967,97
10:27:56.440567,69
10:27:57.507611,51
10:27:58.375456,43
10:27:59.462398,74
10:28:00.394186,72
10:28:01.396354,70
10:28:02.345614,48
10:28:03.239487,8
10:28:04.398960,55
10:28:05.394170,5
10:28:06.247141,5
10:28:07.270143,95
10:28:08.214696,11
10:28:09.233489,52
10:28:10.299925,15
10:28:11.317070,58
10:28:12.217555,7
10:28:13.541379,29
10:28:13.606987,42
10:28:15.241375,96
10:28:16.507312,46
10:28:17.520153,68
10:28:18.175163,54
10:28:19.187185,38
10:28:20.215839,17
10:28:21.215606,52
10:28:22.343930,15
10:28:23.440913,6
10:28:24.527387,65
10:28:25.181065,47
10:28:26.213166,82
10:28:26.646746,66
10:28:28.601900,15
10:28:29.317021,71
10:28:30.616828,57
10:28:31.206638,28
10:28:32.227370,41
10:28:33.450788,1
10:28:37.175898,23
10:29:37.217307,297
10:29:47.829207,765
10:29:58.378656,276
10:30:04.795086,503
10:30:05.793477,438
10:30:06.794135,488
10:30:07.797833,464
10:30:08.810164,560
10:30:08.853085,498
10:30:10.797859,839
10:30:11.802398,610
10:30:12.801111,842
10:30:13.799925,682
10:30:14.797023,331
10:30:15.795082,175
10:30:16.799730,360
10:30:17.803040,792
10:30:18.793155,957
10:30:19.810659,896
10:30:20.794911,411
10:30:21.772441,299
10:30:22.800761,442
10:30:23.795649,491
10:30:24.923686,374
10:30:25.904036,498
10:30:26.795016,717
10:30:27.799916,557
10:30:28.793569,168
10:30:29.800695,680
10:30:30.906702,264
10:30:31.885434,200
10:30:32.357868,632
10:30:33.799177,62
10:30:34.804038,311
10:30:35.801726,627
10:30:36.790567,442
10:30:37.802376,451
10:30:38.795670,382
10:30:39.795347,425
10:30:40.802773,127
10:30:41.819883,928
10:30:42.799520,749
10:30:43.095841,22
10:30:44.800393,608
10:30:45.796648,184
10:30:46.797456,428
10:30:47.798726,181
10:30:48.936532,389
10:30:49.797235,857
10:30:50.802572,31
10:30:51.798371,658
10:30:52.908242,940
10:30:53.657084,296
10:30:54.801322,60
10:30:55.800049,341
10:30:56.802384,787
10:30:57.803731,355
10:30:58.798919,246
10:30:59.802202,13
10:31:00.803931,576
10:31:00.924500,299
10:31:01.803761,303
10:31:03.296795,123
10:31:04.206715,471
10:31:05.363029,204
10:31:06.192119,48
10:31:07.184653,120
10:31:08.417225,576
10:31:09.430331,740
10:31:10.390572,460
10:31:11.501764,695
10:31:12.498910,631
10:31:13.434872,119
10:31:14.327602,801
10:31:14.753454,878
10:31:16.380042,313
10:31:17.340283,58
10:31:18.334111,125
10:31:19.425863,238
10:31:20.336887,381
10:31:21.333810,480
10:31:22.367325,756
10:31:23.462976,683
10:31:24.214016,915
10:31:25.292986,849
10:31:26.339844,535
10:31:27.303023,489
10:31:28.305342,337
10:31:29.311237,173
10:31:30.472679,236
10:32:37.774410,305
10:32:44.404479,222
10:32:50.249450,226
10:32:56.178273,371
10:33:01.829188,30
10:33:07.868474,191
10:33:11.720319,373
10:33:12.734688,788
10:33:13.727468,194
10:33:14.098295,335
10:33:15.722121,416
10:33:16.721619,723
10:33:17.723225,387
10:33:18.715659,701
10:33:19.798919,307
10:33:20.722395,573
10:33:21.725097,933
10:33:22.903707,988
10:33:22.954352,985
10:33:24.724350,76
10:33:25.723618,510
10:33:26.721724,264
10:33:27.725164,217
10:33:34.907178,483
10:33:34.907522,483
10:33:34.912437,135
10:33:34.912609,135
10:33:35.014363,174
10:33:35.014438,174
10:33:35.815563,89
10:33:36.723506,44
10:33:37.725109,697
10:33:38.725063,300
10:33:40.899842,299
10:33:41.259947,817
10:33:42.977259,257
10:33:43.748751,912
10:33:44.420214,810
10:33:45.451788,562
10:33:46.480115,983
10:33:47.412439,496
10:33:48.553916,983
10:33:49.644675,937
10:33:50.302891,90
10:33:51.697218,39
10:33:52.266225,586
10:33:55.877336,969
10:33:57.273126,998
10:33:57.912105,205
10:33:58.287516,39
10:33:59.592152,555
10:34:00.547021,795
10:34:01.552751,683
10:34:02.617564,263
10:34:03.298801,118
10:34:04.282770,456
10:34:06.263802,657
10:34:07.256611,285
10:34:08.282486,216
10:34:09.714548,704
10:34:09.962177,711
10:34:12.492816,469
10:34:13.453793,152
10:34:14.299896,655
10:34:15.611790,610
10:34:15.971940,510
10:34:17.445811,925
10:34:18.313703,552
10:34:19.610091,396
10:34:20.487148,695
10:34:21.611528,5
10:34:21.865956,349
10:34:23.643459,789
10:34:24.269838,102
10:34:25.390241,382
10:34:26.236873,338
10:34:27.398143,184
10:34:28.077283,218
10:34:29.454764,979
10:34:30.289878,507
10:34:31.707869,484
10:34:33.372983,626
10:34:33.869532,464
10:34:35.233223,309
10:34:36.276450,107
10:34:37.709919,604
10:34:39.691665,427
10:34:40.073899,573
10:34:45.923258,313
10:34:51.705147,70
10:35:37.331857,774
10:35:43.119038,415
10:35:48.798454,263
10:36:17.471995,121
10:36:23.341015,381
10:36:29.082865,622
10:36:34.804896,181
10:36:40.756021,93
10:36:46.740896,111
10:37:41.629185,292
10:37:48.022298,313
10:38:37.254683,375
10:38:42.987826,117
10:39:37.265720,535
10:39:42.999281,217
10:40:37.268562,968
10:40:43.118088,946
10:41:38.116794,239
10:41:44.057237,309
10:42:40.306963,59
10:42:49.445563,151
10:43:48.080738,685
10:43:53.850620,441
10:44:46.213059,608
10:44:58.881067,911
10:56:29.999196,135
10:56:35.896693,662
10:57:29.607740,57
10:57:35.498009,919
10:58:29.604005,839
10:58:35.426656,482
10:59:30.116381,499
11:01:54.638178,317
11:02:05.320311,855
11:02:05.320663,855
11:02:37.011589,666
11:02:44.513557,577
11:03:34.751801,470
11:03:40.586973,544
11:04:34.746800,691
11:04:40.787380,926
11:05:34.745257,595
11:05:40.615705,529
11:06:34.755585,267
11:06:40.913944,184
11:06:59.323248,863
11:07:05.586941,6
11:07:11.427594,259
11:07:17.252723,267
11:07:23.162341,387
11:07:24.273209,417
11:07:25.275668,444
11:07:26.273038,375
11:07:27.274437,793
11:07:28.315350,250
11:07:28.944990,560
11:07:30.477273,453
11:07:31.293692,366
11:07:32.426633,682
11:07:33.482318,670
11:07:34.318938,305
11:07:34.796697,1
11:07:36.280007,348
11:07:37.268531,476
11:07:38.283320,462
11:07:39.277745,636
11:07:40.326981,274
11:07:40.848630,190
11:07:42.447179,97
11:07:43.274841,344
11:07:44.583956,635
11:07:46.617753,272
11:07:46.618150,272
11:07:47.303472,934
11:07:48.428017,305
11:07:49.275463,900
11:07:49.991007,609
11:07:51.335704,213
11:07:52.350183,411
11:07:53.274129,577
11:07:54.500238,454
11:07:54.853871,108
11:07:55.321827,924
11:07:55.636001,366
11:07:55.996374,461
11:07:57.276601,283
11:07:58.274618,770
11:07:59.273529,783
11:08:00.319785,286
11:08:01.350810,508
11:08:02.274599,165
11:08:03.456470,649
11:08:04.581555,154
11:08:05.259662,497
11:08:06.290919,733
11:08:07.275616,842
11:08:08.275109,339
11:08:09.281709,277
11:08:10.418347,872
11:08:11.045575,795
11:08:12.279653,913
11:08:13.276044,361
11:08:14.275467,766
11:08:15.696788,246
11:08:16.283769,881
11:08:16.882862,588
11:08:18.276080,593
11:08:20.015589,570
11:08:20.387351,771
11:08:21.425182,474
11:08:22.397463,663
11:08:22.842226,907
11:08:24.277339,706
11:08:25.326533,651
11:08:26.327362,200
11:08:28.009477,152
11:08:28.759730,604
11:08:29.937699,642
11:08:30.838724,515
11:08:31.967146,603
11:08:32.882460,135
11:08:33.949125,687
11:08:34.698927,978
11:08:36.020547,872
11:08:36.872687,965
11:08:38.240228,763
11:08:38.944555,654
11:08:39.966246,824
11:08:40.714328,898
11:08:40.825152,612
11:08:42.816275,852
11:08:44.306286,482
11:08:44.770181,266
11:08:46.786287,65
11:08:46.870305,133
11:08:48.100456,558
11:08:48.754888,825
11:08:50.083298,900
11:08:50.989476,914
11:08:51.205419,888
11:08:52.877543,137
11:08:53.969074,991
11:08:54.716628,991
11:08:54.722501,941
11:08:55.804387,304
11:08:55.804688,304
11:08:57.000894,118
11:08:57.863071,48
11:08:58.592272,652
11:09:00.246353,385
11:09:00.812025,282
11:09:02.428709,704
11:09:03.226226,650
11:09:07.330913,608
11:09:07.728194,670
11:09:07.728387,670
11:09:07.739340,670
11:09:07.801364,305
11:09:09.002914,352
11:09:10.126297,620
11:09:10.773011,795
11:09:11.765056,191
11:09:13.293582,795
11:09:14.618729,35
11:09:22.368279,935
11:09:22.372588,748
11:09:22.376970,796
11:09:22.378340,724
11:09:22.474101,81
11:09:22.494867,666
11:09:22.708207,269
11:09:23.968327,234
11:09:25.067113,858
11:09:26.006511,160
11:09:34.748734,145
11:09:40.657995,530
11:09:46.652185,472
11:10:34.761880,178
11:10:40.585092,68
11:10:46.540600,971
11:11:34.754434,843
11:11:40.520433,641
11:11:46.587939,947
11:12:37.039545,738
11:12:46.326478,612
11:12:52.187527,371
11:13:34.770251,490
11:13:35.148425,887
11:13:41.021486,204
11:21:47.968545,405
11:21:53.777249,198
11:22:00.203795,762
11:22:06.015577,680
11:22:11.920067,715
11:22:17.822801,521
11:22:23.706539,425
11:22:27.474327,579
11:22:28.470255,59
11:22:29.623850,894
11:22:30.235517,420
11:22:31.466534,917
11:22:32.468992,350
11:22:33.465897,64
11:22:34.545195,340
11:22:35.473034,396
11:22:36.466481,658
11:22:37.078318,684
11:22:38.626509,637
11:22:39.492997,641
11:22:40.468103,938
11:22:41.468493,107
11:22:42.544369,423
11:22:43.318224,735
11:22:44.498795,185
11:22:45.724240,994
11:22:46.621064,592
11:22:47.475342,566
11:22:48.863591,470
11:22:49.481754,736
11:22:50.467586,553
11:22:51.260973,189
11:22:52.495925,644
11:22:53.466126,748
11:22:54.466341,448
11:22:55.530179,926
11:22:56.616582,330
11:22:57.264838,764
11:22:58.466468,128
11:22:59.466531,558
11:23:00.470327,220
11:23:01.476446,426
11:23:02.652614,12
11:23:03.858500,977
11:23:03.885812,816
11:23:05.861819,692
11:23:06.834887,498
11:23:07.516375,335
11:23:08.704093,756
11:23:09.576675,591
11:23:10.180358,577
11:23:10.526164,3
11:23:11.501655,868
11:23:12.467856,271
11:23:13.580249,49
11:23:14.512720,172
11:23:15.176250,291
11:23:17.136502,970
11:23:17.924611,188
11:23:18.747189,654
11:23:19.468070,192
11:23:20.994428,952
11:23:21.552584,868
11:23:22.997553,837
11:23:23.490404,775
11:23:23.749423,116
11:23:24.654668,187
11:23:25.487346,462
11:23:26.473672,738
11:23:27.471867,774
11:23:28.470694,971
11:23:29.616390,221
11:23:30.904899,685
11:23:31.781538,677
11:23:32.480857,269
11:23:32.854228,828
11:23:34.497556,336
11:23:35.474082,948
11:23:36.474641,157
11:23:37.524835,878
11:23:38.550279,189
11:23:39.474784,840
11:23:40.682632,180
11:23:41.502695,561
11:23:42.493474,677
11:23:43.162629,488
11:23:45.895346,761
11:23:45.947485,761
11:23:46.509257,295
11:23:47.468479,341
11:23:48.505589,852
11:23:49.478952,424
11:23:50.470589,399
11:23:51.693568,694
11:23:52.478950,614
11:23:53.486297,481
11:23:54.479163,847
11:23:55.438811,96
11:23:56.471550,426
11:23:57.470010,718
11:23:58.471777,280
11:23:59.472088,363
11:24:00.799737,121
11:24:01.471046,53
11:24:02.367167,641
11:24:03.879592,508
11:24:04.744127,736
11:24:05.482494,723
11:24:06.760599,664
11:24:07.909472,373
11:24:08.512279,594
11:24:09.480231,226
11:24:10.695722,692
11:24:11.472686,601
11:24:12.109082,617
11:24:12.229722,190
11:24:12.497546,827
11:24:13.474457,249
11:24:14.589896,950
11:24:15.631634,98
11:24:16.503278,603
11:24:18.276726,904
11:24:19.100690,747
11:24:20.743824,955
11:24:21.480549,523
11:24:22.327194,165
11:24:22.550649,972
11:24:25.369012,705
11:24:25.371743,196
11:24:27.704863,773
11:24:27.739116,773
11:24:28.469731,466
11:24:29.080788,826
11:24:30.197031,918
11:24:31.204574,92
11:24:32.523702,196
11:24:32.555679,196
11:24:33.778304,249
11:24:36.014337,367
11:24:36.500119,7
11:24:37.035464,683
11:24:39.714954,774
11:28:19.126532,677
11:28:19.126833,677
11:28:19.162300,677
11:28:19.179233,670
11:28:19.196389,449
11:28:19.196646,449
11:28:19.231828,806
11:28:19.991950,747
11:28:20.915467,33
11:28:21.721151,713
11:28:22.910135,884
11:28:22.910278,884
11:28:22.924855,610
11:28:22.925634,610
11:28:22.940435,186
11:28:22.941059,186
11:28:22.950429,965
11:28:22.951004,965
11:28:22.951453,965
11:28:22.951928,965
11:28:22.955714,227
11:28:22.960961,673
11:28:22.965831,135
11:28:22.969009,521
11:28:22.974356,82
11:28:22.975520,239
11:28:22.975727,239
11:28:22.977171,999
11:28:22.979776,729
11:28:22.982040,644
11:28:23.011496,828
11:28:23.011951,828
11:28:23.019715,391
11:28:23.020017,391
11:28:23.020373,391
11:28:23.020775,391
11:28:23.024066,616
11:28:23.026676,616
11:28:23.919267,840
11:28:25.546831,643
11:28:26.305926,631
11:28:26.975571,898
11:28:28.539076,401
11:28:29.777296,407
11:28:30.937933,675
11:28:31.022020,675
11:28:33.363585,906
11:28:42.277754,290
11:28:42.283614,868
11:28:42.285230,868
11:28:42.291500,195
11:28:42.331543,706
11:28:42.351101,115
11:28:42.474308,934
11:28:42.608443,871
11:28:43.149152,510
11:28:43.217931,678
11:28:44.216142,842
11:28:44.903911,711
11:28:46.238692,319
11:28:47.223538,755
11:28:49.454347,583
11:28:49.823859,583
11:28:50.230457,705
11:28:52.084621,115
11:28:53.241148,144
11:28:53.566266,144
11:28:54.639962,595
11:28:56.302029,344
11:28:57.192917,984
11:28:58.027863,475
11:28:59.470414,941
11:28:59.540267,941
11:29:00.613936,336
11:29:01.106842,338
11:29:02.382584,794
11:29:03.373964,21
11:29:04.300132,493
11:40:07.422177,49
11:40:07.439600,26
11:40:07.538771,723
11:40:08.589894,420
11:40:09.553859,526
11:40:10.541612,598
11:40:11.613298,539
11:40:13.133235,398
11:40:13.591241,410
11:40:15.748645,930
11:40:16.584525,144
11:40:17.253064,239
11:40:17.256525,391
11:40:18.821547,109
11:40:19.404533,717
11:40:20.299543,613
11:40:21.420586,11
11:40:22.715818,244
11:40:23.638306,851
11:40:24.559249,786
11:40:25.209868,267
11:40:25.210029,267
11:40:25.214912,950
11:40:25.215128,950
11:40:25.215292,950
11:40:25.227841,79
11:40:25.243079,593
11:40:25.249140,270
11:40:25.257230,334
11:40:25.262167,671
11:40:25.264341,671
11:40:25.264465,671
11:40:25.265748,335
11:40:25.268695,683
11:40:25.275032,786
11:40:25.275245,786
11:40:25.278046,786
11:40:25.280399,713
11:40:25.280616,713
11:40:25.285108,555
11:40:25.286061,155
11:40:25.293582,737
11:40:25.294084,737
11:40:25.294236,737
11:40:25.298256,737
11:40:25.301146,469
11:40:25.302852,587
11:40:25.303722,587
11:40:25.306615,576
11:40:25.313554,576
11:40:25.336931,576
11:40:25.337084,576
11:40:25.357005,433
11:40:25.361629,908
11:40:25.364987,990
11:40:25.371545,100
11:40:25.372281,100
11:40:26.189364,142
11:40:27.513050,819
11:40:28.822394,888
11:40:29.433576,704
11:40:32.123824,858
11:40:34.326843,56
11:40:35.998179,586
11:40:37.046926,533
11:40:38.030277,918
11:40:38.416167,918
11:40:39.147575,843
11:40:39.171839,843
11:40:39.288231,843
11:40:39.669942,126
11:40:40.932596,798
11:40:42.204216,420
11:40:42.234308,420
11:40:42.559623,693
11:40:43.014306,615
11:40:46.126851,372
